gold_answers_json,prediction,exact_match,f1,correct_em,token_confidences_json,generated_token_ids_json,seq_conf_mean,seq_conf_min,seq_conf_logmean,generated_length
"[""Arriva""]",Newcastle,0,0.0,0,"[0.946785569190979, 0.5123879909515381, 0.8282317519187927, 0.5485156774520874, 0.8302901983261108, 0.8643020391464233, 0.8862383961677551, 0.9014785885810852, 0.9099993705749512, 0.9170523285865784, 0.9216593503952026, 0.925906240940094, 0.9287698268890381, 0.9307516813278198, 0.9322985410690308, 0.9338032603263855, 0.934887707233429, 0.9367157220840454, 0.9372299313545227]","[21225, 1, 10352, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225]",0.8698581143429405,0.5123879909515381,-0.15210013034951841,19
"[""Killingworth""]",Eldon Square,0,0.0,0,"[0.9435401558876038, 0.9997588992118835, 0.9627258777618408, 0.9801843762397766, 0.9966593980789185, 0.8194617629051208, 0.6351997256278992, 0.47833937406539917, 0.6245290040969849, 0.7223718166351318, 0.7755746245384216, 0.8140923380851746, 0.839209258556366, 0.8548275232315063, 0.8663796186447144, 0.876394510269165, 0.8834402561187744, 0.8937812447547913, 0.8979315757751465]","[1289, 2029, 7120, 1, 1, 8567, 8567, 1289, 1289, 1289, 1289, 1289, 1289, 1289, 1289, 1289, 1289, 1289, 1289]",0.8349684916044536,0.47833937406539917,-0.1956461773832437,19
"[""Newcastle upon Tyne""]",Stagecoach,0,0.0,0,"[0.9169849157333374, 0.9992572665214539, 0.9998477697372437, 0.92064368724823, 0.9975677132606506, 0.13835614919662476, 0.3118249773979187, 0.5678889751434326, 0.6713712215423584, 0.741265058517456, 0.7787162065505981, 0.8071080446243286, 0.8262197971343994, 0.8387593030929565, 0.8483664989471436, 0.8567813038825989, 0.8625455498695374, 0.8719280362129211, 0.8749156594276428]","[13578, 509, 1836, 1, 1, 1263, 13578, 13578, 13578, 13578, 13578, 13578, 13578, 13578, 13578, 13578, 13578, 13578, 13578]",0.780544638633728,0.13835614919662476,-0.32359287440308737,19
"[""Go-Ahead""]",Go North East,0,0.0,0,"[0.23663930594921112, 0.41079503297805786, 0.9879797697067261, 0.9508475065231323, 0.9758452773094177, 0.825646162033081, 0.6323570013046265, 0.4777944087982178, 0.36698880791664124, 0.29864057898521423, 0.2579972445964813, 0.23157280683517456, 0.21336862444877625, 0.2002035677433014, 0.192794069647789, 0.19666992127895355, 0.19960181415081024, 0.20385703444480896, 0.20583249628543854]","[1263, 1117, 1932, 1, 1, 13578, 13578, 13578, 13578, 13578, 13578, 13578, 13578, 13578, 1263, 1263, 1263, 1263, 1263]",0.42449639110188736,0.192794069647789,-1.0548879508460864,19
"[""Arriva North East""]",Eldon Square,0,0.0,0,"[0.36500024795532227, 0.9997482895851135, 0.9912220239639282, 0.8233749866485596, 0.9931734204292297, 0.18809951841831207, 0.2755265533924103, 0.2656061351299286, 0.2564792037010193, 0.24899037182331085, 0.2459975779056549, 0.24368751049041748, 0.2509128451347351, 0.258981317281723, 0.26563912630081177, 0.2721986770629883, 0.2775883674621582, 0.2853754460811615, 0.28976625204086304]","[1289, 2029, 7120, 1, 1, 8567, 8567, 8567, 8567, 8567, 8567, 8567, 1289, 1289, 1289, 1289, 1289, 1289, 1289]",0.4103877826740867,0.18809951841831207,-1.0633579559071775,19
"[""link the local networks to national networks""]",integrate cycling into workplace travel plans,0,0.0,0,"[0.06930460780858994, 0.9665751457214355, 0.9739953279495239, 0.9961440563201904, 0.9995984435081482, 0.9989625215530396, 0.9413949847221375, 0.9291257262229919, 0.06979779899120331, 0.06745506078004837, 0.06893175095319748, 0.06913734972476959, 0.06853778660297394, 0.06784918904304504, 0.06722266972064972, 0.06624730676412582, 0.0652661994099617, 0.06405872106552124, 0.06398791819810867]","[9162, 13771, 139, 6940, 1111, 1390, 1, 1309, 3, 740, 740, 740, 740, 740, 740, 740, 740, 740, 17988]",0.40071539816103485,0.06398791819810867,-1.7149884663316137,19
"[""Increase the number of cycle parking facilities""]",building on road cycle networks on quieter streets,0,0.14285714285714288,0,"[0.06497862935066223, 0.9880071878433228, 0.9984058737754822, 0.9967213273048401, 0.9762282371520996, 0.8391240239143372, 0.9998588562011719, 0.9998958110809326, 0.9971652626991272, 0.5714759230613708, 0.990864098072052, 0.1743418276309967, 0.1749570071697235, 0.18184825778007507, 0.15097051858901978, 0.12566016614437103, 0.10609657317399979, 0.09217356890439987, 0.08122247457504272]","[740, 30, 1373, 4005, 5275, 30, 4354, 49, 6162, 1, 492, 3094, 6109, 6109, 6109, 6109, 6109, 6109, 6109]",0.5531576644433173,0.06497862935066223,-1.0431222492122867,19
"[""joining up routes that are partially or completely isolated""]",joining up routes that are partially or completely isolated,1,1.0,1,"[0.16360312700271606, 0.9977349042892456, 0.8879764676094055, 0.661709725856781, 0.9982531666755676, 0.9960069060325623, 0.9968078136444092, 0.9950463771820068, 0.9994972944259644, 0.9692206978797913, 0.47446346282958984, 0.08412212133407593, 0.10484623163938522, 0.10508308559656143, 0.10358571261167526, 0.10936065763235092, 0.11399446427822113, 0.11830039322376251, 0.121241495013237]","[6109, 95, 9729, 24, 33, 14610, 42, 1551, 12996, 1, 1, 3, 492, 492, 740, 740, 740, 740, 740]",0.5263607423556479,0.08412212133407593,-1.1060990201724916,19
"[""developing on road cycle networks""]",educating that cycling promotes healthy living,0,0.0,0,"[0.0764685571193695, 0.6568052768707275, 0.9930248260498047, 0.9785043001174927, 0.9992049336433411, 0.9999680519104004, 0.997784435749054, 0.9995365142822266, 0.9887789487838745, 0.9983410835266113, 0.3320891261100769, 0.22413098812103271, 0.16552400588989258, 0.13233184814453125, 0.11159209161996841, 0.0986727699637413, 0.09029985219240189, 0.08424700796604156, 0.0792182981967926]","[3, 23251, 24, 13771, 2519, 7, 1695, 840, 1, 1, 2421, 2421, 2421, 2421, 2421, 2421, 2421, 2421, 2421]",0.5266591008556517,0.0764685571193695,-1.1251792547777537,19
"[""contraflows on one way streets""]",contraflows,0,0.33333333333333337,0,"[0.8414940237998962, 0.9996485710144043, 0.9948948621749878, 0.9851304292678833, 0.9793655872344971, 0.08125147968530655, 0.31082338094711304, 0.5450958609580994, 0.6259797215461731, 0.6754336357116699, 0.7026462554931641, 0.7258752584457397, 0.7425428628921509, 0.7528001070022583, 0.7608416676521301, 0.7681744694709778, 0.7736055254936218, 0.7821944952011108, 0.7864617109298706]","[5314, 7631, 7, 1, 1, 3620, 5314, 5314, 5314, 5314, 5314, 5314, 5314, 5314, 5314, 5314, 5314, 5314, 5314]",0.728118942364266,0.08125147968530655,-0.4155146981501071,19
"[""educating that cycling promotes healthy living""]",educating that cycling promotes healthy living,1,1.0,1,"[0.29051899909973145, 0.9962892532348633, 0.917622447013855, 0.9789777994155884, 0.9995514750480652, 0.9998829364776611, 0.9974588751792908, 0.9993546605110168, 0.9907355904579163, 0.9865429401397705, 0.20613613724708557, 0.25264278054237366, 0.26379504799842834, 0.25956499576568604, 0.2559255361557007, 0.2551240921020508, 0.2553373873233795, 0.25673985481262207, 0.2572563886642456]","[3, 23251, 24, 13771, 2519, 7, 1695, 840, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.6010240630099648,0.20613613724708557,-0.7274408833664846,19
"[""making safer routes on busier streets""]",making safer routes,0,0.6666666666666666,0,"[0.5399080514907837, 0.9990482926368713, 0.9842652082443237, 0.723067581653595, 0.9442873597145081, 0.23559601604938507, 0.4569554924964905, 0.4882388114929199, 0.5035483837127686, 0.5170202851295471, 0.5263972282409668, 0.5341732501983643, 0.5388640761375427, 0.5415279865264893, 0.5435529947280884, 0.5449649691581726, 0.545422375202179, 0.5468851923942566, 0.5455518960952759]","[492, 14289, 9729, 1, 1, 492, 492, 492, 492, 492, 492, 492, 492, 492, 492, 492, 492, 492, 492]",0.5925934448053962,0.23559601604938507,-0.570472006898557,19
"[""Increase the number of cycle parking facilities""]",integrate cycling into workplace travel plans,0,0.0,0,"[0.6957851052284241, 0.8822909593582153, 0.9205792546272278, 0.9953277111053467, 0.9976097345352173, 0.9978735446929932, 0.9609735608100891, 0.9870752692222595, 0.1399633288383484, 0.10190039128065109, 0.1821674108505249, 0.2556290924549103, 0.3169375956058502, 0.3641609251499176, 0.402160108089447, 0.43800437450408936, 0.46547216176986694, 0.4968540072441101, 0.5154209136962891]","[9162, 13771, 139, 6940, 1111, 1390, 1, 1309, 1428, 1428, 9162, 9162, 9162, 9162, 9162, 9162, 9162, 9162, 9162]",0.5850623920559883,0.10190039128065109,-0.7353835940829746,19
"[""cycle parking facilities""]",one way streets,0,0.0,0,"[0.29471832513809204, 0.9903587698936462, 0.9457510113716125, 0.9961684346199036, 0.8173094391822815, 0.12692703306674957, 0.18663965165615082, 0.21334756910800934, 0.2205824851989746, 0.2289726734161377, 0.23382413387298584, 0.23829461634159088, 0.24241690337657928, 0.2450825423002243, 0.24723227322101593, 0.24955721199512482, 0.2516409754753113, 0.25427716970443726, 0.2571287155151367]","[80, 194, 6162, 1, 1, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80]",0.3810647333923139,0.12692703306674957,-1.1773372491683465,19
"[""educating that cycling promotes healthy living""]",healthy living,0,0.5,0,"[0.3903965353965759, 0.9575963020324707, 0.9962003827095032, 0.9950247406959534, 0.10873489826917648, 0.2053641527891159, 0.2547573149204254, 0.27944645285606384, 0.2885195016860962, 0.302091121673584, 0.3126652240753174, 0.3224090337753296, 0.32966741919517517, 0.3338790833950043, 0.33709481358528137, 0.34111520648002625, 0.3442322313785553, 0.34950166940689087, 0.35207343101501465]","[1695, 840, 1, 1, 3, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695, 1695]",0.41056681659660843,0.10873489826917648,-1.0369825030173423,19
"[""cut city congestion""]",promotes healthy living,0,0.0,0,"[0.2092362642288208, 0.9991763234138489, 0.9794110059738159, 0.9983654618263245, 0.992625892162323, 0.9892051219940186, 0.0992426648736, 0.09178394824266434, 0.08050835877656937, 0.07123592495918274, 0.07435861229896545, 0.08086010068655014, 0.09098696708679199, 0.10037166625261307, 0.10818163305521011, 0.1152791827917099, 0.12158428877592087, 0.12881410121917725, 0.1347738653421402]","[2519, 7, 1695, 840, 1, 1, 3, 3, 3, 3, 1172, 2519, 2519, 2519, 2519, 2519, 2519, 2519, 2519]",0.3403158623136972,0.07123592495918274,-1.6747528349441254,19
"[""cinema""]","the cinema relocated to the Old Town Hall, Gateshead",0,0.25,0,"[0.4841073453426361, 0.8061054944992065, 0.9338377118110657, 0.9330732226371765, 0.7517030835151672, 0.997369647026062, 0.9987789988517761, 0.9999656677246094, 0.9997655749320984, 0.9102963805198669, 0.9998607635498047, 0.9997779726982117, 0.9997915625572205, 0.9791443943977356, 0.995471715927124, 0.31068143248558044, 0.4408734142780304, 0.478736013174057, 0.48948580026626587]","[8, 10276, 20069, 26, 12, 8, 3525, 4463, 2501, 6, 11118, 7, 3313, 1, 1, 8, 8, 8, 8]",0.816254010325984,0.31068143248558044,-0.2593374585274489,19
"[""roof""]",roof extension containing the Tyneside Bar,0,0.33333333333333337,0,"[0.2593695819377899, 0.9910328984260559, 0.6559601426124573, 0.9999711513519287, 0.9985004663467407, 0.9980499744415283, 0.9999783039093018, 0.9995937943458557, 0.9979239702224731, 0.7760229706764221, 0.9148169755935669, 0.9116191267967224, 0.8541384935379028, 0.6982542276382446, 0.5486317276954651, 0.43742597103118896, 0.36150050163269043, 0.306782603263855, 0.27224355936050415]","[2955, 4924, 3, 6443, 8, 10352, 1496, 1599, 1386, 1, 2425, 2425, 2425, 2425, 2425, 2425, 2425, 2425, 2425]",0.7358850758326682,0.2593695819377899,-0.40344550815237396,19
"[""cinema""]",Gateshead,0,0.0,0,"[0.20557931065559387, 0.9980450868606567, 0.9998586177825928, 0.997654139995575, 0.991186797618866, 0.13839302957057953, 0.1270982176065445, 0.1178397610783577, 0.1133611872792244, 0.1356489360332489, 0.1502913534641266, 0.16277655959129333, 0.17253513634204865, 0.17928943037986755, 0.18496939539909363, 0.18986928462982178, 0.19382403790950775, 0.19878824055194855, 0.20190449059009552]","[11118, 7, 3313, 1, 1, 8, 8, 8, 11118, 11118, 11118, 11118, 11118, 11118, 11118, 11118, 11118, 11118, 11118]",0.3399427901757391,0.1133611872792244,-1.4389839532411444,19
"[""full-time""]",full-time,1,1.0,1,"[0.3809400498867035, 0.9870816469192505, 0.9999632835388184, 0.6587233543395996, 0.9817183017730713, 0.13016611337661743, 0.10964849591255188, 0.0842844620347023, 0.08613480627536774, 0.09518956393003464, 0.11594800651073456, 0.13588961958885193, 0.1543867290019989, 0.17024938762187958, 0.18550360202789307, 0.1991833746433258, 0.21088726818561554, 0.22490523755550385, 0.23689031600952148]","[423, 18, 715, 1, 1, 37, 37, 37, 13216, 423, 423, 423, 423, 423, 423, 423, 423, 423, 423]",0.32356282205958115,0.0842844620347023,-1.500891904369447,19
"[""Heaton Manor School""]",Walker Technology College,0,0.0,0,"[0.13308554887771606, 0.9996360540390015, 0.9988662004470825, 0.5859245657920837, 0.9238573312759399, 0.3865965008735657, 0.2728472054004669, 0.16789549589157104, 0.08795937150716782, 0.06903661787509918, 0.07602953165769577, 0.07897015661001205, 0.08021741360425949, 0.08031182736158371, 0.07988612353801727, 0.07882831990718842, 0.0776190534234047, 0.07632731646299362, 0.07494007796049118]","[13521, 3669, 1888, 1, 1263, 7862, 7862, 7862, 7862, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225, 21225]",0.28046498486870214,0.06903661787509918,-1.8272207128852287,19
"[""Newcastle High""]",Jesmond,0,0.0,0,"[0.8748154640197754, 0.9998745918273926, 0.9999057054519653, 0.9935210347175598, 0.994078516960144, 0.517162561416626, 0.3441007435321808, 0.2701347768306732, 0.32406148314476013, 0.4560810625553131, 0.5452870726585388, 0.6128319501876831, 0.6585978865623474]","[1022, 7, 6764, 1, 1, 37, 37, 21225, 1022, 1022, 1022, 1022, 1022]",0.6608040653742276,0.2701347768306732,-0.5082392705218512,13
"[""on par""]",results on par,0,0.8,0,"[0.3400220572948456, 0.830198347568512, 0.9951164722442627, 0.5458234548568726, 0.9206096529960632, 0.24921491742134094, 0.3973103165626526, 0.4248667359352112, 0.42262446880340576, 0.4117579460144043, 0.399241179227829, 0.3808002471923828, 0.36635589599609375]","[772, 30, 260, 1, 1, 321, 321, 321, 321, 321, 321, 321, 321]",0.5141493609318366,0.24921491742134094,-0.7509828924908486,13
"[""Royal Grammar School""]",Newcastle High School for Girls,0,0.25,0,"[0.7694864273071289, 0.7096242904663086, 0.9900351166725159, 0.7088587880134583, 0.6271215677261353, 0.9987930059432983, 0.9045960903167725, 0.1913168579339981, 0.4051506221294403, 0.5074660181999207, 0.5723931193351746, 0.6163984537124634, 0.6437686085700989]","[21225, 1592, 1121, 21, 13312, 1, 1, 21225, 21225, 21225, 21225, 21225, 21225]",0.6650006897174395,0.1913168579339981,-0.48039290541331314,13
"[""Newcastle High School for Girls""]",Newcastle School for Boys,0,0.6666666666666665,0,"[0.9313290119171143, 0.7410119771957397, 0.7865802049636841, 0.9719822406768799, 0.9991167187690735, 0.960444986820221, 0.2523922920227051, 0.5787394046783447, 0.705838143825531, 0.7776272296905518, 0.8166916370391846, 0.8427278995513916, 0.8599509000778198]","[21225, 1121, 21, 16575, 1, 1, 21225, 21225, 21225, 21225, 21225, 21225, 21225]",0.786494819017557,0.2523922920227051,-0.28681827379836505,13
"[""sixth""]",eleven,0,0.0,0,"[0.4273371994495392, 0.9465905427932739, 0.8100635409355164, 0.3216719627380371, 0.30776384472846985, 0.28500887751579285, 0.2598104178905487, 0.2457762211561203, 0.271450400352478, 0.29477375745773315, 0.31138482689857483, 0.3274410665035248, 0.3394186198711395]","[20394, 1, 1, 1296, 1296, 1296, 1296, 20394, 20394, 20394, 20394, 20394, 20394]",0.3960377906377499,0.2457762211561203,-1.0249190380163695,13
"[""Benfield School""]",sixth,0,0.0,0,"[0.14956127107143402, 0.4493696391582489, 0.9083661437034607, 0.04894574359059334, 0.0399383008480072, 0.054890818893909454, 0.07244066148996353, 0.08761977404356003, 0.09625077247619629, 0.10429970175027847, 0.10950499027967453, 0.11471644788980484, 0.11854204535484314]","[13305, 1, 1, 21225, 1296, 13305, 13305, 13305, 13305, 13305, 13305, 13305, 13305]",0.18111125465769035,0.0399383008480072,-2.1620402791008546,13
"[""only independent boys' only school""]",independent,0,0.33333333333333337,0,"[0.45549920201301575, 0.6745041012763977, 0.9887153506278992, 0.09959161281585693, 0.2005782574415207, 0.1549038290977478, 0.20208418369293213, 0.24309766292572021, 0.26726028323173523, 0.2917063534259796, 0.30935248732566833, 0.32664954662323, 0.3403879702091217]","[2547, 1, 1, 1263, 1263, 1263, 2547, 2547, 2547, 2547, 2547, 2547, 2547]",0.3503331415928327,0.09959161281585693,-1.223413840338503,13
"[""independent""]",sixth,0,0.0,0,"[0.7575953602790833, 0.9190919995307922, 0.9884449243545532, 0.19018030166625977, 0.37014245986938477, 0.522438645362854, 0.5967382788658142, 0.6402215361595154, 0.6601868271827698, 0.6770609617233276, 0.6882124543190002, 0.6984425187110901, 0.7056105732917786]","[13305, 1, 1, 13305, 13305, 13305, 13305, 13305, 13305, 13305, 13305, 13305, 13305]",0.6472589877935556,0.19018030166625977,-0.5019377642932857,13
"[""an annual two-day multicultural event, blending drama, music and food from Punjabi, Pakistani, Bengali and Hindu cultures""]",bank holiday weekend,0,0.0,0,"[0.1995013803243637, 0.9962414503097534, 0.9979325532913208, 0.9976111650466919, 0.8472444415092468, 0.5007219910621643, 0.3850337564945221, 0.3345890939235687, 0.30240970849990845, 0.2800467610359192, 0.26456356048583984, 0.25102365016937256, 0.2394593060016632]","[2137, 2297, 1851, 1, 1, 2041, 2041, 2041, 2041, 2041, 2041, 2041, 2041]",0.5074137552426412,0.1995013803243637,-0.8566871181528773,13
"[""annual""]",annual two-day multicultural event,0,0.4,0,"[0.22058574855327606, 0.5702735781669617, 0.9955980181694031, 0.9999607801437378, 0.9810580015182495, 0.9887349009513855, 0.9549558162689209, 0.6226261258125305, 0.1583234965801239, 0.18618690967559814, 0.1973394900560379, 0.20474477112293243, 0.2015235871076584]","[2041, 192, 18, 1135, 29142, 605, 1, 1, 1480, 1480, 1660, 1660, 1660]",0.5601470172405243,0.1583234965801239,-0.8432845805320601,13
"[""drama""]",music,0,0.0,0,"[0.21929015219211578, 0.967278778553009, 0.8394185900688171, 0.16179803013801575, 0.17042987048625946, 0.1440609246492386, 0.16281215846538544, 0.17531125247478485, 0.18088163435459137, 0.18633781373500824, 0.19021588563919067, 0.1937650740146637, 0.1964075267314911]","[723, 1, 1, 29142, 29142, 29142, 723, 723, 723, 723, 723, 723, 723]",0.29138520703865933,0.1440609246492386,-1.471442734767734,13
"[""SAMA""]",SAMA Festival,0,0.6666666666666666,0,"[0.9346579909324646, 0.9994378685951233, 0.49635589122772217, 0.9973830580711365, 0.8032609820365906, 0.48704856634140015, 0.808971107006073, 0.8747245669364929, 0.8949502110481262, 0.9070304036140442, 0.9140211939811707, 0.9186258912086487, 0.9211882948875427]","[180, 21250, 3397, 1, 1, 180, 180, 180, 180, 180, 180, 180, 180]",0.8428966173758874,0.48704856634140015,-0.1939199887891245,13
"[""SAMA""]",SAMA,1,1.0,1,"[0.7988200187683105, 0.9993112087249756, 0.6555147767066956, 0.9958051443099976, 0.40495386719703674, 0.6062347888946533, 0.6951931118965149, 0.7337176203727722, 0.7517486214637756, 0.7647241353988647, 0.7726336121559143, 0.7778623700141907, 0.7823463082313538]","[180, 21250, 1, 1, 1331, 180, 180, 180, 180, 180, 180, 180, 180]",0.7491435064719274,0.40495386719703674,-0.3105938965474234,13
"[""SAMA""]",SAMA Festival,0,0.6666666666666666,0,"[0.770196259021759, 0.9998290538787842, 0.9827912449836731, 0.9982331991195679, 0.9190976619720459, 0.2951635718345642, 0.5897711515426636, 0.6812944412231445, 0.7059357762336731, 0.7228134870529175, 0.7327095866203308, 0.7394592761993408, 0.745275616645813]","[180, 21250, 3397, 1, 1, 180, 180, 180, 180, 180, 180, 180, 180]",0.7601977174098675,0.2951635718345642,-0.31357352619455836,13
